latitude;price;bathrooms;Součet hodnot: accommodates;Součet hodnot: beds;Součet hodnot: host_response_rate;Součet hodnot: bedrooms;longitude
-22.94001911758179;$68.00;1;2;1;0,5;1;-43.17080164792859
-22.94010985582563;$301.00;1;2;1;0,8;1;-43.18196902571806
-22.940115387587095;$345.00;1;2;2;1;1;-43.171495390203994
-22.940218514669013;$51.00;2,5;2;1;0,71;1;-43.20157510423003
-22.940233738710653;$110.00;1;2;1;1;1;-43.17994847619598
-22.940278669318303;$68.00;1;2;2;0;1;-43.197916546047175
-22.940344330071866;$240.00;1;2;2;1;1;-43.176922359239825
-22.94035725712533;$51.00;1;2;1;1;1;-43.17074077167139
-22.94035914402967;$82.00;1;2;1;1;1;-43.1912432548785
-22.9403879631667;$120.00;1;2;1;1;1;-43.18159490759419
-22.940389859761734;$89.00;1,5;2;1;0;1;-43.179840102598604
-22.940480508867243;$151.00;2;2;2;1;1;-43.180475779637405
-22.94050338184321;$150.00;1;2;1;1;1;-43.17752996534008
-22.940512876840714;$120.00;1;2;2;0,8;2;-43.18168266786159
-22.940518420565354;$106.00;1;2;1;0;1;-43.19033274267508
-22.94052782677838;$106.00;1;2;2;0,8;1;-43.25089724017477
-22.940551152531608;$130.00;1;2;1;0,8;1;-43.17758563204501
-22.9406038538554;$120.00;1;2;1;1;0;-43.1767476449483
-22.94063792637959;$89.00;1;2;1;1;1;-43.1793569779661
-22.940669421385977;$271.00;1;2;1;0;1;-43.1816590556027
-22.940673609669947;$301.00;5;2;1;0,8;1;-43.205413990551556
-22.940686533801156;$239.00;1;2;1;1;1;-43.17821999448987
-22.940816299591717;$82.00;1;2;1;1;1;-43.18017143934938
-22.940865802687565;$307.00;1;2;1;0,9;1;-43.1753870671185
-22.94088453693535;$229.00;1;2;1;1;1;-43.18044085892453
-22.94095210323544;$249.00;0,5;2;1;1;1;-43.194364872484314
-22.940960917530663;$280.00;1;2;1;1;1;-43.17343799725783
-22.940988584234436;$38.00;1,5;2;1;1;1;-43.199648750128766
-22.941048943516716;$150.00;2;2;1;1;1;-43.19066867553056
-22.941078499369976;$140.00;1;2;1;1;1;-43.19086057916803
-22.94111856421727;$79.00;3;2;1;1;5;-43.19438357668051
-22.941151450083982;$201.00;1,5;2;1;1;1;-43.198101019296914
-22.941194630456852;$109.00;1;2;1;1;1;-43.194588329456415
-22.941247926194144;$99.00;1;2;1;0,71;1;-43.193822264784124
-22.94125956970205;$198.00;6;2;16;1;1;-43.194134996012934
-22.941323457486845;$62.00;1;2;1;1;1;-43.17946987273656
-22.94135593974586;$246.00;2;2;1;1;1;-43.19141103676292
-22.94135858283851;$38.00;1,5;2;1;1;1;-43.18819612416628
-22.941360147475088;$143.00;1;2;1;1;1;-43.17920751640883
-22.94142562664949;$99.00;1;2;1;0,92;1;-43.18185572370691
-22.941451642811746;$96.00;1;2;1;1;1;-43.18562730108373
-22.941479610310953;$158.00;1;2;2;1;2;-43.192618418548946
-22.941489952348974;$109.00;1;2;2;0,5;1;-43.17613057142183
-22.94156584339963;$79.00;2;2;1;1;1;-43.18577921079981
-22.94157482875708;$301.00;1;2;1;0;1;-43.19235523939784
-22.94158382779995;$400.00;1;2;2;1;1;-43.18992605533449
-22.94161647649079;$181.00;1;2;1;1;1;-43.19793705195247
-22.9416236306967;$369.00;1;2;1;0;1;-43.20524376382028
-22.941715395339862;$120.00;1;2;2;1;2;-43.18598680022362
-22.94173624033337;$120.00;1;2;1;1;1;-43.193422474237266
-22.941752610258057;$99.00;2;2;1;1;1;-43.188003053555136
-22.941786683962416;$301.00;1,5;2;1;0;1;-43.17668258870185
-22.94183975599593;$120.00;0,5;2;2;1;1;-43.1939610687886
-22.941846656956486;$120.00;2;2;1;1;1;-43.20167551109632
-22.94198883567451;$301.00;1;2;1;1;1;-43.19428830175718
-22.942039682328748;$99.00;1;2;1;0,71;1;-43.19415042148553
-22.942074466761667;$329.00;1;2;1;0;1;-43.20503690337893
-22.942101163464695;$75.00;1;2;2;0,89;1;-43.35858954703843
-22.94216195262107;$120.00;1;2;2;0,8;1;-43.182927128306986
-22.942187653376028;$301.00;1,5;2;2;1;1;-43.198016404495554
-22.942188693575577;$150.00;1;2;2;1;0;-43.20928279606118
-22.942245731655593;$249.00;4,5;2;1;0,8;1;-43.205516871905964
-22.94226697479195;$51.00;1;2;1;1;1;-43.361387282409275
-22.94236152157814;$99.00;1;2;1;0,92;1;-43.180847145634466
-22.94238774497082;$205.00;1;2;1;1;1;-43.17499999940627
-22.942400942148303;$348.00;1;2;1;1;1;-43.18483879270786
-22.942402612036535;$89.00;1;2;1;1;1;-43.19138672734311
-22.942430807372244;$120.00;1;2;1;1;1;-43.19079493686436
-22.94243550035452;$99.00;0,5;2;1;1;1;-43.19347539869898
-22.942501953783957;$51.00;1;2;1;1;1;-43.36066118544
-22.94257815264941;$109.00;1;2;1;1;1;-43.191862821645906
-22.942631899021574;$116.00;1;2;1;1;1;-43.177980596507915
-22.942656799986267;$161.00;1;2;1;1;1;-43.17460567809379
-22.94268436335365;$99.00;1;2;1;1;1;-43.19118963124613
-22.942699579501408;$72.00;3;2;1;1;1;-43.176041900818575
-22.942703859313053;$126.00;2;2;1;1;1;-43.19051246026789
-22.942794685762085;$273.00;1;2;2;1;1;-43.17383054752389
-22.942825848644564;$99.00;0,5;2;2;1;1;-43.19416942733844
-22.94287896244412;$130.00;1;2;1;0,33;1;-43.260678293976994
-22.942947715164294;$79.00;0,5;2;1;1;1;-43.19312045625054
-22.942947850019745;$130.00;1;2;1;1;1;-43.19422109364074
-22.942962267301123;$44.00;2;2;1;1;1;-43.19019187771565
-22.94300703756829;$79.00;1;2;1;1;1;-43.185046188514114
-22.943007808968865;$229.00;1;2;1;1;1;-43.19994597597396
-22.943039042288227;$68.00;0,5;2;1;1;1;-43.193127734289575
-22.943098616571806;$61.00;1,5;2;1;1;1;-43.190535940114486
-22.94311132915324;$79.00;2;2;2;1;1;-43.18365506854623
-22.943134708394116;$451.00;2;2;1;1;1;-43.16056515585685
-22.943148105402603;$151.00;1;2;1;0,67;1;-43.198065371435156
-22.943152749092214;$154.00;1;2;1;0,89;1;-43.18477592345404
-22.943154115794098;$99.00;1;2;1;1;1;-43.19076987624252
-22.94324365981284;$99.00;1;2;3;1;1;-43.185119748825834
-22.943265424436323;$150.00;1;2;2;1;1;-43.16162497659145
-22.943311686357745;$140.00;1;2;1;1;1;-43.19149021853086
-22.943399503659826;$219.00;1,5;2;1;1;1;-43.185643394358145
-22.94340392913119;$143.00;2;2;1;1;1;-43.185385298631886
-22.943556721977608;$199.00;1;2;1;1;1;-43.19040866877716
-22.943645866073037;$130.00;1;2;2;0,33;1;-43.175557882967034
-22.943656008853626;$120.00;2;2;1;1;1;-43.20083345797538
-22.943673235035316;$99.00;1;2;2;1;1;-43.18727225367694
-22.943725036490545;$99.00;1;2;1;1;1;-43.20210607893402
-22.94375955496277;$164.00;1;2;1;0,89;1;-43.18135288475412
-22.943803621019697;$201.00;1;2;1;1;1;-43.16181192797246
-22.943823630526836;$902.00;1;2;1;1;0;-43.18357102277787
-22.943937164960488;$249.00;1;2;1;1;1;-43.24336037740694
-22.943954978420656;$195.00;1;2;2;1;1;-43.161033584801984
-22.943990144364392;$123.00;1;2;1;0;1;-43.16122868729583
-22.944001762438877;$85.00;1;2;1;0,9;1;-43.18323932113746
-22.94409574871861;$201.00;1;2;2;0,8;0;-43.18696773897857
-22.94411689350041;$51.00;1;2;1;1;1;-43.18753842029407
-22.944188057289846;$201.00;1;2;2;1;1;-43.15962228071079
-22.944205581449097;$75.00;1;2;1;0,71;5;-43.19361656531323
-22.94435922397126;$99.00;2;2;2;1;1;-43.18424525775814
-22.944422413407736;$89.00;1;2;1;0,9;1;-43.16147088793785
-22.94444096757821;$109.00;1;2;1;0,71;1;-43.19318251162379
-22.94445984893751;$205.00;1;2;1;0,9;1;-43.16191345772102
-22.94447326975889;$116.00;1;2;1;1;0;-43.18359557529945
-22.944478599822144;$99.00;1;2;1;1;0;-43.1602840369112
-22.944514007380803;$130.00;1;2;1;1;1;-43.157368991302235
-22.94459178536954;$349.00;1;2;1;1;1;-43.18256669983934
-22.944610818232533;$400.00;2;2;1;1;1;-43.184885712355474
-22.94469083754926;$249.00;2;2;1;0,9;4;-43.16069070567081
-22.944703886237054;$96.00;1,5;2;2;1;2;-43.1860882672286
-22.94475397982131;$130.00;2;2;1;0,75;1;-43.1824441767315
-22.94477735976759;$188.00;2;2;1;1;1;-43.18431923692312
-22.94486052946481;$201.00;1;2;2;1;1;-43.16027395696329
-22.944951694068934;$181.00;1;2;1;1;1;-43.163298640756636
-22.945063142182963;$168.00;1;2;1;0;1;-43.18382065918197
-22.945087437259865;$109.00;1;2;1;1;1;-43.182902456490766
-22.94512922535892;$85.00;1;2;1;0,71;1;-43.19184217108913
-22.945200608068873;$154.00;1;2;1;1;1;-43.185071199610135
-22.945225419299167;$212.00;1,5;2;2;1;1;-43.16309924095838
-22.94524476592876;$143.00;1;2;1;1;0;-43.18245814171656
-22.945285986200712;$99.00;1;2;2;1;1;-43.18345517452412
-22.945369307080735;$120.00;1,5;2;1;1;1;-43.18675378212909
-22.945394252421977;$58.00;1;2;2;0;1;-43.356198170285985
-22.945405435424583;$201.00;1;2;1;1;1;-43.161628338625476
-22.945455337741194;$79.00;1,5;2;1;1;1;-43.18143732927746
-22.945522820830956;$215.00;1;2;1;1;1;-43.161245037348344
-22.945569465751497;$61.00;1;2;1;0,89;1;-43.35627760098664
-22.945582700746677;$85.00;1;2;1;0;1;-43.182288200099855
-22.945630140994925;$376.00;1;2;1;0,67;1;-43.1862729439957
-22.94571262712435;$110.00;1;2;1;1;1;-43.256810532274265
-22.945730012505678;$68.00;1,5;2;1;0,67;1;-43.18775136452246
-22.94575689806295;$109.00;1;2;1;1;0;-43.18140574332501
-22.94590197873001;$130.00;1;2;1;1;1;-43.18247242620529
-22.94600114907019;$301.00;1;2;1;1;1;-43.15628563489225
-22.94600203915673;$140.00;1;2;3;1;0;-43.181554670475286
-22.946002837615485;$68.00;1;2;1;1;1;-43.18510648180938
-22.946028623142844;$85.00;3,5;2;2;0,58;0;-43.18549825913196
-22.94605774392385;$89.00;1;2;1;1;1;-43.327291203767466
-22.946098896447335;$44.00;1;2;2;0,83;1;-43.183574242406664
-22.94610919848156;$82.00;1;2;1;1;1;-43.18761126909238
-22.946112978636915;$99.00;1;2;1;0,7;0;-43.18238789156263
-22.946127457340243;$151.00;1;2;2;0;1;-43.35815110454389
-22.94615446188558;$102.00;1;2;1;0;1;-43.185866117776314
-22.94619775744647;$116.00;1;2;1;1;1;-43.1607191945695
-22.94621248087425;$150.00;1;2;1;1;1;-43.347171958963976
-22.946320202552805;$55.00;2;2;1;0,98;1;-43.163924541181196
-22.94635118710837;$68.00;1;2;1;1;1;-43.18292732329772
-22.946409295190403;$96.00;1;2;2;1;1;-43.18492293903883
-22.946456057981955;$65.00;1;2;2;0,8;1;-43.1627018616753
-22.946467777611684;$109.00;1;2;1;0,8;1;-43.18637249370485
-22.946521782317586;$86.00;4;2;4;0,58;1;-43.184254254115444
-22.946559319572113;$130.00;1;2;1;1;1;-43.16134379499874
-22.946580842879772;$201.00;2;2;4;1;2;-43.35054135875339
-22.946591090083153;$72.00;1;2;1;1;1;-43.32704156000972
-22.946625876361797;$113.00;2;2;2;1;1;-43.186733247536715
-22.946630252571758;$199.00;1;2;1;0;1;-43.334108431870995
-22.94663168189453;$120.00;1;2;1;1;0;-43.18297077425911
-22.946652535784118;$99.00;1;2;1;1;1;-43.32608217092069
-22.946685375472967;$150.00;1;2;2;0,83;0;-43.1825068134431
-22.94674777909895;$140.00;1;2;1;1;0;-43.182887896575785
-22.946775519256114;$38.00;1;2;1;1;1;-43.374957185850604
-22.94681603609063;$147.00;1,5;2;1;1;1;-43.1631245088058
-22.946820542869315;$140.00;1,5;2;1;1;1;-43.18368433055904
-22.946821449155387;$140.00;1;2;1;0,88;1;-43.18296284049751
-22.946949280813833;$301.00;1;2;2;0;1;-43.18551346456136
-22.946964483706537;$249.00;1;2;1;1;1;-43.16146800371111
-22.947106025121165;$120.00;1;2;1;1;0;-43.18148635914651
-22.94710613248438;$369.00;1;2;1;0,63;1;-43.183093143498766
-22.94711111149886;$102.00;2;2;1;1;1;-43.33731526076259
-22.9471199655438;$99.00;1,5;2;1;1;1;-43.18553808706627
-22.94715253983981;$205.00;1;2;1;1;0;-43.18196569344818
-22.94715902809684;$89.00;1;2;1;1;1;-43.182543862917484
-22.94717283239109;$31.00;1;2;1;1;1;-43.259744957355785
-22.94722395064553;$198.00;1;2;3;1;1;-43.183719755835185
-22.9472914380387;$82.00;2;2;1;1;1;-43.18823280898297
-22.947300453646708;$89.00;1;2;2;0,83;0;-43.16174259092014
-22.947356629225194;$181.00;1;2;1;1;1;-43.18290765504563
-22.947363536355912;$79.00;1;2;1;0;1;-43.26087978330552
-22.94739135092299;$61.00;1;2;2;0,5;1;-43.35066853985516
-22.947396444990073;$198.00;2;2;1;1;1;-43.18570584196335
-22.94745320878336;$99.00;1;2;1;0,67;1;-43.188201416477455
-22.947466884099537;$208.00;1;2;;1;1;-43.185140508291035
-22.94747951130496;$123.00;1,5;2;1;0,67;1;-43.18343227165544
-22.947599895399314;$96.00;1;2;2;0,58;1;-43.18420012702759
-22.947614194694253;$86.00;3,5;2;2;1;1;-43.184963376424754
-22.94761707933535;$150.00;1;2;1;1;1;-43.18819118336634
-22.94767336728494;$89.00;1;2;2;1;1;-43.182397583088154
-22.947716772553886;$68.00;2;2;1;0,98;1;-43.16455421197925
-22.947723298048903;$164.00;1;2;1;1;1;-43.33420260780644
-22.947827992933636;$99.00;1;2;2;1;1;-43.16478906200776
-22.94784798027132;$99.00;1,5;2;2;1;1;-43.16310953799096
-22.947939595944774;$140.00;2,5;2;2;1;1;-43.1840121974361
-22.947971525692104;$201.00;1;2;1;1;1;-43.16257484060291
-22.948005693539972;$130.00;1;2;2;1;1;-43.18619889411286
-22.94802565333298;$68.00;1;2;2;1;1;-43.18841746038523
-22.948047544108434;$79.00;1;2;1;1;0;-43.160729027475575
-22.94810279318377;$205.00;1;2;1;0,9;0;-43.18407551745285
-22.948161740664727;$79.00;1;2;1;1;0;-43.18165860869987
-22.948175051205325;$342.00;1,5;2;1;0;1;-43.1916939721879
-22.948201615765775;$116.00;2;2;2;1;1;-43.184167970145225
-22.948345791208606;$479.00;1;2;1;1;1;-43.16571192121326
-22.9483971043433;$201.00;0,5;2;1;1;1;-43.186838976055995
-22.948405544358263;$72.00;2;2;4;0,71;1;-43.18275796966658
-22.948408884622697;$126.00;1;2;3;0,8;1;-43.18160206405581
-22.948443360645257;$150.00;1;2;1;1;1;-43.18269754125533
-22.948456651820642;$99.00;1;2;1;1;1;-43.18181455650096
-22.948470835105837;$72.00;2;2;2;0,75;1;-43.18173854154698
-22.948483131157907;$198.00;1;2;2;0,9;1;-43.18918490056732
-22.948526426637073;$161.00;1;2;1;0;1;-43.18318470398069
-22.94852772168217;$120.00;1;2;1;1;1;-43.18208117217702
-22.94858180640989;$150.00;1;2;2;0;1;-43.33029246076555
-22.948595335011866;$120.00;1;2;1;1;1;-43.18532399658866
-22.94860360968518;$89.00;1,5;2;2;1;1;-43.18719999156352
-22.94864134903703;$75.00;2;2;1;1;1;-43.181353842484604
-22.948689976504298;$99.00;2;2;2;0,33;2;-43.183200156837096
-22.948718056161816;$75.00;1;2;1;0,8;1;-43.16283711402119
-22.948790216642426;$120.00;1,5;2;1;1;1;-43.18146620052078
-22.94879161966116;$201.00;1;2;1;1;1;-43.1855360970617
-22.948840200304694;$150.00;1;2;2;1;1;-43.181412287406026
-22.948858918144378;$68.00;1;2;2;1;1;-43.18574483607384
-22.948863398121023;$151.00;1;2;1;1;0;-43.181988581355796
-22.948885675602877;$62.00;0,5;2;2;1;1;-43.18558275750051
-22.948971210281115;$79.00;1;2;2;0,57;1;-43.18849336455412
-22.948989517753052;$130.00;1;2;1;0,5;1;-43.19203979194633
-22.949008831748113;$99.00;1;2;1;0,75;1;-43.18537372198865
-22.949020924557498;$161.00;1;2;1;0,5;1;-43.18142578734934
-22.949092124349416;$68.00;1;2;1;1;1;-43.38227289703695
-22.949094550566823;$65.00;1;2;1;1;0;-43.19361867177879
-22.949097946042155;$120.00;1;2;1;0,33;2;-43.183737708878006
-22.949131452538563;$120.00;1;2;1;1;1;-43.18333021499835
-22.949135817118208;$130.00;1;2;2;1;1;-43.189119526598645
-22.949187295064164;$150.00;1;2;2;1;1;-43.18874073610645
-22.949230740408467;$161.00;1;2;1;0,8;1;-43.181731349326164
-22.949451104018078;$55.00;1;2;1;1;1;-43.18905335172487
-22.94946138844502;$249.00;1;2;2;1;1;-43.19236213975728
-22.949512800203507;$68.00;0;2;1;1;1;-43.383924419126636
-22.949526818840685;$85.00;1;2;1;1;1;-43.19377172864255
-22.94953844853018;$113.00;2;2;1;0,9;1;-43.19032899854034
-22.94954733658496;$61.00;1;2;1;0,9;1;-43.18984078829159
-22.94958093971545;$301.00;1;2;1;0,88;1;-43.18098249202174
-22.94958659536751;$201.00;1;2;2;1;1;-43.16682734776937
-22.94960584358868;$79.00;1;2;1;1;1;-43.18828982074907
-22.94968747361232;$96.00;1;2;1;1;0;-43.18267486783192
-22.94970045352366;$109.00;1;2;0;1;1;-43.18650009916586
-22.949777547041183;$150.00;1;2;1;0,8;1;-43.18694418466955
-22.949832726636693;$120.00;1;2;1;0,8;1;-43.1851584418346
-22.94983614944405;$85.00;1;2;1;1;0;-43.18294364341536
-22.949858627949485;$161.00;1;2;1;0,9;0;-43.180398042814204
-22.949870692071645;$120.00;1,5;2;1;1;1;-43.18241168446023
-22.94991171403065;$96.00;1;2;1;0,91;0;-43.18225651813793
-22.950007869926086;$201.00;1;2;1;1;0;-43.18161781629332
-22.950010948611183;$61.00;1;2;1;1;1;-43.3820452853651
-22.950018708769576;$109.00;2;2;2;0,33;1;-43.1843210971448
-22.95002093201477;$120.00;1;2;1;1;1;-43.18220689045077
-22.950023392694803;$209.00;1;2;1;1;0;-43.18288644410064
-22.95002989260395;$85.00;1;2;1;1;1;-43.18506828014719
-22.950048192325138;$451.00;1;2;1;1;0;-43.18577420925402
-22.9500628508741;$82.00;1;2;1;0,5;1;-43.349870159684265
-22.950068676704003;$123.00;1;2;2;1;0;-43.19263829985461
-22.950092267547646;$120.00;1;2;2;0,8;1;-43.1871984421447
-22.950119809605845;$410.00;;2;1;1;1;-43.18281932889891
-22.950130397782505;$120.00;1;2;1;1;1;-43.181576030352666
-22.95016089658257;$201.00;1;2;1;1;1;-43.17575904931436
-22.950213830184268;$102.00;1;2;1;0,67;0;-43.16670076255956
-22.95021522517842;$96.00;1;2;1;1;1;-43.1893228202302
-22.950235790631798;$68.00;1;2;1;1;1;-43.176039603325705
-22.95026163667106;$184.00;1;2;1;1;1;-43.18627026470316
-22.950264862187332;$68.00;0;2;2;1;1;-43.38445675263409
-22.9502688644246;$120.00;1;2;1;1;0;-43.18455252325892
-22.950284107924006;$140.00;1;2;2;1;1;-43.187837024112795
-22.950332460318908;$201.00;1;2;1;1;0;-43.1826980700157
-22.950382246798505;$150.00;1;2;1;0,5;1;-43.1886079805008
-22.950403088082535;$99.00;1;2;1;1;1;-43.18133600080369
-22.950439032235465;$120.00;1;2;2;1;1;-43.1914487925948
-22.950443075940687;$85.00;0;2;1;1;1;-43.38252278406552
-22.950507565646458;$157.00;1;2;1;1;0;-43.18165580901268
-22.95055982302435;$75.00;0;2;1;1;1;-43.18177291593042
-22.950577145067353;$75.00;2;2;1;1;1;-43.19229195504828
-22.950586216726894;$150.00;1;2;2;1;1;-43.18567174653796
-22.950677208928994;$99.00;1;2;1;1;1;-43.18148774833037
-22.950714000322023;$126.00;1;2;1;1;1;-43.191563821886405
-22.95075001062223;$79.00;2;2;1;1;1;-43.17737040325395
-22.950755036887774;$799.00;1;2;1;1;1;-43.37839209945455
-22.950797586079972;$260.00;1;2;1;1;1;-43.16804838910739
-22.950848504052658;$171.00;1;2;1;0,7;1;-43.181517223801045
-22.950860753025463;$99.00;0,5;2;1;1;2;-43.18904326165189
-22.950863171203764;$110.00;1;2;1;1;1;-43.183307044510634
-22.950916953117773;$215.00;1;2;1;1;1;-43.19874028266462
-22.950930018364335;$92.00;1;2;2;1;1;-43.183641255267716
-22.951004899395848;$79.00;2;2;1;1;1;-43.1765669732597
-22.95100909682772;$99.00;1,5;2;1;1;1;-43.17617723335333
-22.95101866276918;$150.00;1;2;1;1;1;-43.17772307824817
-22.951032260758236;$79.00;1;2;1;1;1;-43.19183058549355
-22.951036439652796;$96.00;1;2;2;1;1;-43.186557962535566
-22.95106677260481;$140.00;1;2;1;1;1;-43.1925167815473
-22.951068336353853;$201.00;1;2;1;0;1;-43.181533484358816
-22.951157054767155;$150.00;1;2;3;0;0;-43.17948889538856
-22.95117442616048;$130.00;1;2;1;1;1;-43.18690565232893
-22.951267399882248;$301.00;1;2;1;0,4;1;-43.192682643453715
-22.95129683912236;$99.00;1;2;1;1;1;-43.187535031435154
-22.95131273815281;$205.00;1,5;2;1;1;1;-43.19339591815056
-22.95133594148437;$181.00;1;2;1;1;1;-43.182839217783005
-22.951358266088633;$181.00;1;2;2;1;1;-43.19247043032775
-22.95137439048244;$89.00;3;2;5;1;1;-43.1754604185173
-22.951415885984147;$201.00;1;2;1;1;1;-43.19585135156246
-22.951482075829027;$116.00;1;2;1;1;1;-43.18535982267084
-22.951489488637854;$110.00;2;2;1;0,6;1;-43.183903951852315
-22.951495782838464;$451.00;2;2;1;0,6;1;-43.19208998973959
-22.95150866260419;$348.00;1;2;2;0,4;1;-43.19241923467954
-22.951511830921337;$89.00;1;2;1;1;1;-43.18656100740858
-22.95152137607107;$79.00;2;2;1;1;1;-43.176470357709775
-22.951583825646914;$120.00;1;2;1;0,9;1;-43.18383155765733
-22.951588767546436;$157.00;1;2;1;0,5;1;-43.190750127271635
-22.95162577090241;$99.00;2,5;2;2;1;2;-43.175214261015086
-22.951660997565586;$157.00;1;2;1;0,95;1;-43.18912747626518
-22.951747941180308;$116.00;2;2;2;1;1;-43.18790375727291
-22.951771742864846;$150.00;2;2;1;0,9;1;-43.17571344659486
-22.951777387713364;$99.00;2;2;1;1;1;-43.19473683667085
-22.9518402538612;$301.00;1,5;2;1;1;1;-43.19204472093304
-22.95184308529135;$201.00;1;2;1;1;1;-43.194103883542994
-22.95190897836198;$102.00;1;2;1;1;0;-43.18494143251956
-22.951923860124822;$301.00;1;2;1;1;1;-43.19168206224576
-22.951929655998804;$171.00;2;2;1;1;1;-43.17484935366541
-22.951947740630366;$151.00;1;2;1;1;1;-43.18095125383085
-22.95195250415627;$68.00;1;2;1;1;1;-43.188521072074366
-22.951984775138236;$181.00;1;2;2;1;1;-43.188949914020846
-22.952052229225803;$150.00;1;2;1;0,7;1;-43.18246492404754
-22.952120757095358;$181.00;1;2;1;1;1;-43.18252104169804
-22.95223324991782;$75.00;1;2;1;1;1;-43.19525442098219
-22.9522350797451;$150.00;1;2;1;0,8;1;-43.18241173084524
-22.952267961684434;$389.00;1;2;1;1;1;-43.196138363421085
-22.95230827581836;$249.00;1;2;1;0;1;-43.19564504916192
-22.95235034939532;$181.00;2;2;1;1;1;-43.195919466823696
-22.952357478154923;$51.00;1;2;1;0;1;-43.17609659548848
-22.952426319530424;$58.00;2;2;1;0,9;1;-43.17801031965983
-22.952430072497638;$120.00;1;2;2;1;1;-43.182557087359946
-22.952450326437447;$151.00;1;2;2;1;1;-43.421217002711536
-22.952463996496682;$120.00;1;2;1;1;1;-43.17608473816804
-22.95251781765155;$68.00;1;2;1;1;1;-43.187591678824
-22.95251852638711;$201.00;1;2;1;1;1;-43.344533680536856
-22.952544928740142;$120.00;1;2;1;1;1;-43.19962511791698
-22.952548279873938;$96.00;1;2;1;1;1;-43.346560250444355
-22.952553049343226;$171.00;1;2;1;0;2;-43.195852977681206
-22.95256122907592;$171.00;1;2;1;1;1;-43.16695694781143
-22.952658562624357;$171.00;1;2;1;0,5;1;-43.19967671822884
-22.952662778652;$120.00;1;2;3;1;0;-43.167810818991214
-22.952684588038252;$140.00;1;2;1;0,78;0;-43.166436788899006
